2.422	4.34672	4.97819
2.44686	4.39536	5.00492
2.47226	4.44503	5.02943
2.49819	4.49577	5.05266
2.52469	4.5476	5.0752
2.55175	4.60054	5.09741
2.57939	4.65462	5.11947
2.60763	4.70985	5.10892
2.63646	4.76626	5.1732
2.66592	4.82388	5.19996
2.696	4.88273	5.22613
2.72672	4.94283	5.25961
2.7581	5.0042	5.28683
2.79013	5.06687	5.32433
2.82285	5.13087	5.35381
2.85625	5.19621	5.3892
2.89035	5.26292	5.42131
2.92517	5.33103	5.44156
2.9607	5.40055	5.49111
2.99698	5.47151	5.53113
3.034	5.54393	5.5664
3.07178	5.61784	5.60004
3.11034	5.69326	5.6339
3.14967	5.77021	5.6689
3.18981	5.84872	5.70528
3.23075	5.92882	5.7428
3.27251	6.01051	5.78087
3.31511	6.09383	5.81872
3.35854	6.17881	5.85553
3.40284	6.26546	5.8906
3.448	6.3538	5.92
3.49404	6.44387	5.95858
3.54098	6.53569	5.99193
3.58881	6.62927	6.02194
3.63757	6.72464	6.06032
3.68725	6.82183	6.09386
3.73787	6.92086	6.12037
3.78945	7.02175	6.15815
3.84198	7.12452	6.18931
3.8955	7.22921	6.2179
3.95	7.33583	6.24402
4.0055	7.4444	6.27787
4.06202	7.55496	6.30694
4.11955	7.66751	6.32814
4.17813	7.7821	6.35984
4.23775	7.89873	6.3642
4.29843	8.01744	6.39149
4.36019	8.13824	6.4206
4.42302	8.26117	6.44866
4.48696	8.38624	6.4757
4.552	8.51347	6.50176
4.61816	8.6429	6.52686
4.68546	8.77454	6.55103
4.75389	8.90842	6.5743
4.82349	9.04456	6.59669
4.89425	9.18299	6.61823
4.96619	9.32372	6.63892
5.03933	9.46679	6.6588
5.11366	9.61221	6.67789
5.18922	9.76001	6.69619
5.266	9.91021	6.71372
5.34402	10.06284	6.7305
5.4233	10.21792	6.74655
5.50383	10.37547	6.76187
5.58565	10.53552	6.77648
5.66875	10.69808	6.7904
5.75315	10.86319	6.80363
5.83887	11.03087	6.81619
5.9259	11.20113	6.8281
6.01428	11.37401	6.83935
6.104	11.54953	6.84997
6.19508	11.7277	6.85996
6.28754	11.90856	6.86934
6.38137	12.09213	6.87811
